station_1,station_2,s1_strip,s2_strip,trains,geometry_x,city1,geometry_y,city2,dist
Fuzhou Railway Station,Shamenbei Railway Station,fuzhou,shamen,141,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,POINT Z (13148066.214165106 2810839.878800754 0),shamen,0.47115624794397293
Fuzhou Railway Station,Shamenbei Railway Station,fuzhou,shamen,141,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,POINT Z (13143398.869999725 2831449.433189619 0),shamen,0.22161874021788946
Fuzhou Railway Station,Shamenbei Railway Station,fuzhou,shamen,141,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,POINT Z (13148066.214165106 2810839.878800754 0),shamen,0.2346189041963501
Fuzhou Railway Station,Shamenbei Railway Station,fuzhou,shamen,141,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,POINT Z (13143398.869999725 2831449.433189619 0),shamen,0.47920379105629624
Fuzhou Railway Station,Shamenbei Railway Station,fuzhou,shamen,141,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,POINT Z (13148066.214165106 2810839.878800754 0),shamen,0.50018315188784
Fuzhou Railway Station,Shamenbei Railway Station,fuzhou,shamen,141,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,POINT Z (13143398.869999725 2831449.433189619 0),shamen,0.2288992704101807
Fuzhou Railway Station,Shamenbei Railway Station,fuzhou,shamen,141,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,POINT Z (13148066.214165106 2810839.878800754 0),shamen,0.24300795607027414
Fuzhou Railway Station,Fuqing Railway Station,fuzhou,fuqing,1209,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,POINT Z (13289218.71500926 2959334.894565193 0),fuqing,0.4384247145627179
Fuzhou Railway Station,Fuqing Railway Station,fuzhou,fuqing,1209,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,POINT Z (13289218.71500926 2959334.894565193 0),fuqing,0.038369773975796766
Fuzhou Railway Station,Fuqing Railway Station,fuzhou,fuqing,1209,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,POINT Z (13289218.71500926 2959334.894565193 0),fuqing,0.446361141667599
Fuzhou Railway Station,Fuqing Railway Station,fuzhou,fuqing,1209,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,POINT Z (13289218.71500926 2959334.894565193 0),fuqing,0.05468300341379269
Fuzhou Railway Station,Longyan Railway Station,fuzhou,longyan,112,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,POINT Z (13024532.319037437 2887974.088101691 0),longyan,0.3586163208251008
Fuzhou Railway Station,Longyan Railway Station,fuzhou,longyan,112,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,POINT Z (13024532.319037437 2887974.088101691 0),longyan,0.2872007111928398
Fuzhou Railway Station,Longyan Railway Station,fuzhou,longyan,112,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,POINT Z (13024532.319037437 2887974.088101691 0),longyan,0.3967596354393844
Fuzhou Railway Station,Longyan Railway Station,fuzhou,longyan,112,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,POINT Z (13024532.319037437 2887974.088101691 0),longyan,0.28653653160035447
Fuzhou Railway Station,Nanfeng Railway Station,fuzhou,nanfeng,113,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,POINT Z (12979550.745513838 3159680.51566942 0),nanfeng,0.08418172372893229
Fuzhou Railway Station,Nanfeng Railway Station,fuzhou,nanfeng,113,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,POINT Z (12979550.745513838 3159680.51566942 0),nanfeng,0.35012035613561915
Fuzhou Railway Station,Nanfeng Railway Station,fuzhou,nanfeng,113,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,POINT Z (12979550.745513838 3159680.51566942 0),nanfeng,0.12268700254001319
Fuzhou Railway Station,Nanfeng Railway Station,fuzhou,nanfeng,113,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,POINT Z (12979550.745513838 3159680.51566942 0),nanfeng,0.33597810620720436
Fuzhou Railway Station,Youxi Railway Station,fuzhou,you,1,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,POINT Z (13150879.200701864 3020133.2138323938 0),you,0.29603520122971455
Fuzhou Railway Station,Youxi Railway Station,fuzhou,you,1,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,POINT Z (13150879.200701864 3020133.2138323938 0),you,0.14086592586206778
Fuzhou Railway Station,Youxi Railway Station,fuzhou,you,1,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,POINT Z (13150879.200701864 3020133.2138323938 0),you,0.3123508297601755
Fuzhou Railway Station,Youxi Railway Station,fuzhou,you,1,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,POINT Z (13150879.200701864 3020133.2138323938 0),you,0.13137144461108183
Fuzhou Railway Station,Nancheng Railway Station,fuzhou,nancheng,112,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,POINT Z (12981079.584802534 3194505.261819515 0),nancheng,0.05342980334180302
Fuzhou Railway Station,Nancheng Railway Station,fuzhou,nancheng,112,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,POINT Z (12981079.584802534 3194505.261819515 0),nancheng,0.3662407528003718
Fuzhou Railway Station,Nancheng Railway Station,fuzhou,nancheng,112,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,POINT Z (12981079.584802534 3194505.261819515 0),nancheng,0.0878516379454884
Fuzhou Railway Station,Nancheng Railway Station,fuzhou,nancheng,112,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,POINT Z (12981079.584802534 3194505.261819515 0),nancheng,0.3512110526706552
Fuzhou Railway Station,Ningde Railway Station,fuzhou,ningde,126,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,POINT Z (13311538.095804008 3082666.383621577 0),ningde,0.3924066681507562
Fuzhou Railway Station,Ningde Railway Station,fuzhou,ningde,126,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,POINT Z (13311538.095804008 3082666.383621577 0),ningde,0.08766893477553904
Fuzhou Railway Station,Ningde Railway Station,fuzhou,ningde,126,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,POINT Z (13311538.095804008 3082666.383621577 0),ningde,0.3860317496423539
Fuzhou Railway Station,Ningde Railway Station,fuzhou,ningde,126,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,POINT Z (13311538.095804008 3082666.383621577 0),ningde,0.07512942310350719
Fuzhou Railway Station,Lianjiang Railway Station,fuzhou,lianjiang,2,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,POINT Z (13309705.820288824 3023637.043040871 0),lianjiang,0.41787737627937327
Fuzhou Railway Station,Lianjiang Railway Station,fuzhou,lianjiang,2,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,POINT Z (13309705.820288824 3023637.043040871 0),lianjiang,0.03260761689814047
Fuzhou Railway Station,Lianjiang Railway Station,fuzhou,lianjiang,2,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,POINT Z (13309705.820288824 3023637.043040871 0),lianjiang,0.4181780345631561
Fuzhou Railway Station,Lianjiang Railway Station,fuzhou,lianjiang,2,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,POINT Z (13309705.820288824 3023637.043040871 0),lianjiang,0.029404251738027062
Fuzhou Railway Station,Lanzhouxi Railway Station,fuzhou,lanzhou,111,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,POINT Z (11549278.437323818 4309917.71840188 0),lanzhou,1.7644599054818335
Fuzhou Railway Station,Lanzhouxi Railway Station,fuzhou,lanzhou,111,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,POINT Z (11549278.437323818 4309917.71840188 0),lanzhou,2.1798734726082496
Fuzhou Railway Station,Lanzhouxi Railway Station,fuzhou,lanzhou,111,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,POINT Z (11549278.437323818 4309917.71840188 0),lanzhou,1.7624385937581604
Fuzhou Railway Station,Lanzhouxi Railway Station,fuzhou,lanzhou,111,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,POINT Z (11549278.437323818 4309917.71840188 0),lanzhou,2.164067534245797
Fuzhoudong Railway Station,Yingtanbei Railway Station,fuzhou,yingtan,757,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,POINT Z (13028130.072584704 3288028.2757907175 0),yingtan,0.09077412791170537
Fuzhoudong Railway Station,Yingtanbei Railway Station,fuzhou,yingtan,757,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,POINT Z (13028130.072584704 3288028.2757907175 0),yingtan,0.39094747286473885
Fuzhoudong Railway Station,Yingtanbei Railway Station,fuzhou,yingtan,757,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,POINT Z (13028130.072584704 3288028.2757907175 0),yingtan,0.047303030632156955
Fuzhoudong Railway Station,Yingtanbei Railway Station,fuzhou,yingtan,757,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,POINT Z (13028130.072584704 3288028.2757907175 0),yingtan,0.37394034556785183
Fuzhoudong Railway Station,Yiyang Railway Station,fuzhou,yiyang,362,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,POINT Z (13073313.03141611 3301372.6521286326 0),yiyang,0.13665622299774052
Fuzhoudong Railway Station,Yiyang Railway Station,fuzhou,yiyang,362,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,POINT Z (13073313.03141611 3301372.6521286326 0),yiyang,0.37302644559883685
Fuzhoudong Railway Station,Yiyang Railway Station,fuzhou,yiyang,362,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,POINT Z (13073313.03141611 3301372.6521286326 0),yiyang,0.09408644508712698
Fuzhoudong Railway Station,Yiyang Railway Station,fuzhou,yiyang,362,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,POINT Z (13073313.03141611 3301372.6521286326 0),yiyang,0.3555664388290416
Fuzhoudong Railway Station,Jinxiannan Railway Station,fuzhou,jinxian,271,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,POINT Z (12938619.749069706 3291958.0192971947 0),jinxian,0.05443485816682238
Fuzhoudong Railway Station,Jinxiannan Railway Station,fuzhou,jinxian,271,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,POINT Z (12938619.749069706 3291958.0192971947 0),jinxian,0.45827934310536916
Fuzhoudong Railway Station,Jinxiannan Railway Station,fuzhou,jinxian,271,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,POINT Z (12938619.749069706 3291958.0192971947 0),jinxian,0.0436183249572323
Fuzhoudong Railway Station,Jinxiannan Railway Station,fuzhou,jinxian,271,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,POINT Z (12938619.749069706 3291958.0192971947 0),jinxian,0.44213059606020694
Fuzhounan Railway Station,Jiujiang Railway Station,fuzhou,jiujiang,10,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,POINT Z (12913220.016700285 3465900.3115136125 0),jiujiang,0.23002635608855151
Fuzhounan Railway Station,Jiujiang Railway Station,fuzhou,jiujiang,10,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,POINT Z (12913220.016700285 3465900.3115136125 0),jiujiang,0.6009466454740233
Fuzhounan Railway Station,Jiujiang Railway Station,fuzhou,jiujiang,10,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,POINT Z (12913220.016700285 3465900.3115136125 0),jiujiang,0.1957170519060098
Fuzhounan Railway Station,Jiujiang Railway Station,fuzhou,jiujiang,10,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,POINT Z (12913220.016700285 3465900.3115136125 0),jiujiang,0.5836797413107104
Fuzhounan Railway Station,Huangshibei Railway Station,fuzhou,huangshi,2,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,POINT Z (12794493.173591366 3523669.4151834175 0),huangshi,0.325080602019241
Fuzhounan Railway Station,Huangshibei Railway Station,fuzhou,huangshi,2,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,POINT Z (12801984.896730194 3531097.5994688505 0),huangshi,0.3281177413360678
Fuzhounan Railway Station,Huangshibei Railway Station,fuzhou,huangshi,2,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,POINT Z (12794493.173591366 3523669.4151834175 0),huangshi,0.7225792023731592
Fuzhounan Railway Station,Huangshibei Railway Station,fuzhou,huangshi,2,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,POINT Z (12801984.896730194 3531097.5994688505 0),huangshi,0.7229262965396831
Fuzhounan Railway Station,Huangshibei Railway Station,fuzhou,huangshi,2,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,POINT Z (12794493.173591366 3523669.4151834175 0),huangshi,0.30508906924215706
Fuzhounan Railway Station,Huangshibei Railway Station,fuzhou,huangshi,2,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,POINT Z (12801984.896730194 3531097.5994688505 0),huangshi,0.30655935182432054
Fuzhounan Railway Station,Huangshibei Railway Station,fuzhou,huangshi,2,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,POINT Z (12794493.173591366 3523669.4151834175 0),huangshi,0.7056681508987426
Fuzhounan Railway Station,Huangshibei Railway Station,fuzhou,huangshi,2,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,POINT Z (12801984.896730194 3531097.5994688505 0),huangshi,0.7059401814820996
Fuzhounan Railway Station,Hanjiang Railway Station,fuzhou,hanjiang,29,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,POINT Z (13266029.384639116 2936632.468559054 0),hanjiang,0.43625361139993296
Fuzhounan Railway Station,Hanjiang Railway Station,fuzhou,hanjiang,29,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,POINT Z (13266029.384639116 2936632.468559054 0),hanjiang,0.06558218314667151
Fuzhounan Railway Station,Hanjiang Railway Station,fuzhou,hanjiang,29,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,POINT Z (13266029.384639116 2936632.468559054 0),hanjiang,0.4479634034386951
Fuzhounan Railway Station,Hanjiang Railway Station,fuzhou,hanjiang,29,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,POINT Z (13266029.384639116 2936632.468559054 0),hanjiang,0.078576154948382
Gaizhouxi Railway Station,Shenyangbei Railway Station,gaizhou,shenyang,109,POINT Z (13610953.35039764 4924638.464131298 0),gaizhou,POINT Z (13736830.159574749 5111054.63839367 0),shenyang,0.22493545988845204
Gaizhouxi Railway Station,Shenyangbei Railway Station,gaizhou,shenyang,109,POINT Z (13610953.35039764 4924638.464131298 0),gaizhou,POINT Z (13740069.758467756 5133636.519699833 0),shenyang,0.2456648816260829
Gaizhouxi Railway Station,Shenyangbei Railway Station,gaizhou,shenyang,109,POINT Z (13610953.35039764 4924638.464131298 0),gaizhou,POINT Z (13735475.647499198 5129912.210218164 0),shenyang,0.2400898025905804
Gaizhouxi Railway Station,Anshanxi Railway Station,gaizhou,anshan,219,POINT Z (13610953.35039764 4924638.464131298 0),gaizhou,POINT Z (13682176.369899875 5029554.119569486 0),anshan,0.12680699216936048
Gaizhouxi Railway Station,Liaoyang Railway Station,gaizhou,liaoyang,224,POINT Z (13610953.35039764 4924638.464131298 0),gaizhou,POINT Z (13710390.248087237 5053805.975321391 0),liaoyang,0.16300902603590384
Gaizhouxi Railway Station,Haichengxi Railway Station,gaizhou,haicheng,223,POINT Z (13610953.35039764 4924638.464131298 0),gaizhou,POINT Z (13643005.639286634 4987192.191209048 0),haicheng,0.07028739570037534
Gaizhouxi Railway Station,Dalianbei Railway Station,gaizhou,dalian,446,POINT Z (13610953.35039764 4924638.464131298 0),gaizhou,POINT Z (13536738.234080937 4723915.976116797 0),dalian,0.21400327260262458
Gaizhouxi Railway Station,Dalianbei Railway Station,gaizhou,dalian,446,POINT Z (13610953.35039764 4924638.464131298 0),gaizhou,POINT Z (13539553.7176252 4710480.937450008 0),dalian,0.22574621545949944
Gaizhouxi Railway Station,Yingkoudong Railway Station,gaizhou,yingkou,433,POINT Z (13610953.35039764 4924638.464131298 0),gaizhou,POINT Z (13628219.020785518 4956939.23837321 0),yingkou,0.036625720341991845
Gaizhouxi Railway Station,Boyuquan Railway Station,gaizhou,boyuquan,321,POINT Z (13610953.35039764 4924638.464131298 0),gaizhou,POINT Z (13590970.526418863 4893022.7593347505 0),boyuquan,0.037401417672987124
Gaizhouxi Railway Station,Wafangdianxi Railway Station,gaizhou,wafangdian,112,POINT Z (13610953.35039764 4924638.464131298 0),gaizhou,POINT Z (13562439.081108853 4816032.484725237 0),wafangdian,0.11894911974190761
Gaizhouxi Railway Station,Puwan Railway Station,gaizhou,puwan,226,POINT Z (13610953.35039764 4924638.464131298 0),gaizhou,POINT Z (13559640.914535904 4768887.583996603 0),puwan,0.16398567845027423
Gaoan Railway Station,Nanchangxi Railway Station,gaoan,nanchang,1786,POINT Z (12844005.598222546 3308954.898383583 0),gaoan,POINT Z (12903527.68979243 3333138.4191122646 0),nanchang,0.0642473506044273
Gaoan Railway Station,Nanchangxi Railway Station,gaoan,nanchang,1786,POINT Z (12844005.598222546 3308954.898383583 0),gaoan,POINT Z (12889426.821284538 3328096.3294252153 0),nanchang,0.04928977466745802
Gaoan Railway Station,Yichun Railway Station,gaoan,yichun,545,POINT Z (12844005.598222546 3308954.898383583 0),gaoan,POINT Z (12738466.604089849 3222631.258319675 0),yichun,0.13634606747693426
Gaoan Railway Station,Yichun Railway Station,gaoan,yichun,545,POINT Z (12844005.598222546 3308954.898383583 0),gaoan,POINT Z (12733143.67528686 3222331.151928164 0),yichun,0.14069129115539064
Gaoan Railway Station,Pingxiangbei Railway Station,gaoan,pingxiang,3,POINT Z (12844005.598222546 3308954.898383583 0),gaoan,POINT Z (12672854.380250448 3209679.8225717666 0),pingxiang,0.1978592431269625
Gaoan Railway Station,Xinyubei Railway Station,gaoan,xinyu,1129,POINT Z (12844005.598222546 3308954.898383583 0),gaoan,POINT Z (12790930.301004669 3239228.787084706 0),xinyu,0.08762829321417484
Gaobeidiandong Railway Station,Shijiazhuang Railway Station,gaobeidian,shijiazhuang,610,POINT Z (12906504.267556688 4762955.766137334 0),gaobeidian,POINT Z (12743638.45631382 4580781.525056799 0),shijiazhuang,0.24436187629224412
Gaobeidiandong Railway Station,Shijiazhuang Railway Station,gaobeidian,shijiazhuang,610,POINT Z (12906504.267556688 4762955.766137334 0),gaobeidian,POINT Z (12741543.877569288 4588703.974693158 0),shijiazhuang,0.23994919688613173
Gaobeidiandong Railway Station,Shijiazhuang Railway Station,gaobeidian,shijiazhuang,610,POINT Z (12906504.267556688 4762955.766137334 0),gaobeidian,POINT Z (12730413.080312736 4589844.595991859 0),shijiazhuang,0.24693234590494573
Gaobeidiandong Railway Station,Dingzhoudong Railway Station,gaobeidian,dingzhou,222,POINT Z (12906504.267556688 4762955.766137334 0),gaobeidian,POINT Z (12809450.984548762 4651358.700339817 0),dingzhou,0.14789606092533908
Gaobeidiandong Railway Station,Baodingdong Railway Station,gaobeidian,baoding,1072,POINT Z (12906504.267556688 4762955.766137334 0),gaobeidian,POINT Z (12854504.011604475 4701916.527166551 0),baoding,0.08018612918222182
Gaobeidiandong Railway Station,Baodingdong Railway Station,gaobeidian,baoding,1072,POINT Z (12906504.267556688 4762955.766137334 0),gaobeidian,POINT Z (12868141.961683458 4702123.238325208 0),baoding,0.07191844653442012
Gaobeidiandong Railway Station,Beijingxi Railway Station,gaobeidian,beijing,1794,POINT Z (12906504.267556688 4762955.766137334 0),gaobeidian,POINT Z (12959931.421973908 4851589.804862066 0),beijing,0.10349132161577086
Gaobeidiandong Railway Station,Beijingxi Railway Station,gaobeidian,beijing,1794,POINT Z (12906504.267556688 4762955.766137334 0),gaobeidian,POINT Z (12948133.830318343 4850529.947923675 0),beijing,0.0969652402218124
