,station_1,station_2,s1_strip,s2_strip,trains,geometry_x,city1,geometry_y,city2,dist_x,pop1,pop2
1161,Zhengzhoudong Railway Station,Shenzhenbei Railway Station,zhengzhou,shenzhen,7,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,POINT Z (12702900.096578721 2575750.574298596 0),shenzhen,1555.3574909119895,2554862,36825407
1162,Zhengzhoudong Railway Station,Shenzhenbei Railway Station,zhengzhou,shenzhen,7,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,POINT Z (12693088.623529322 2585166.595883038 0),shenzhen,1545.49454262362,2554862,36825407
1163,Zhengzhoudong Railway Station,Nanchangxi Railway Station,zhengzhou,nanchang,67,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,POINT Z (12903527.68979243 3333138.4191122646 0),nanchang,833.0506831863491,2554862,165182
1164,Zhengzhoudong Railway Station,Nanchangxi Railway Station,zhengzhou,nanchang,67,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,POINT Z (12889426.821284538 3328096.3294252153 0),nanchang,833.9801667096214,2554862,165182
1165,Zhengzhoudong Railway Station,Nanchangxi Railway Station,zhengzhou,nanchang,67,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,POINT Z (12903527.68979243 3333138.4191122646 0),nanchang,835.2664709463305,2554862,165182
1166,Zhengzhoudong Railway Station,Nanchangxi Railway Station,zhengzhou,nanchang,67,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,POINT Z (12889426.821284538 3328096.3294252153 0),nanchang,835.9594121837324,2554862,165182
1167,Zhengzhoudong Railway Station,Nanchangxi Railway Station,zhengzhou,nanchang,67,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,POINT Z (12903527.68979243 3333138.4191122646 0),nanchang,843.128369203751,2554862,165182
1168,Zhengzhoudong Railway Station,Nanchangxi Railway Station,zhengzhou,nanchang,67,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,POINT Z (12889426.821284538 3328096.3294252153 0),nanchang,843.3761731370212,2554862,165182
1169,Zhengzhoudong Railway Station,Hangzhoudong Railway Station,zhengzhou,hangzhou,379,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,POINT Z (13390644.445162907 3525998.476551482 0),hangzhou,944.9073811097744,2554862,3888002
1170,Zhengzhoudong Railway Station,Hangzhoudong Railway Station,zhengzhou,hangzhou,379,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,POINT Z (13381522.455762453 3541321.759809539 0),hangzhou,928.1053513312212,2554862,3888002
1171,Zhengzhoudong Railway Station,Hangzhoudong Railway Station,zhengzhou,hangzhou,379,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,POINT Z (13378205.238463944 3535214.189949766 0),hangzhou,929.4525136949336,2554862,3888002
1172,Zhengzhoudong Railway Station,Hangzhoudong Railway Station,zhengzhou,hangzhou,379,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,POINT Z (13390644.445162907 3525998.476551482 0),hangzhou,954.0092723360046,2554862,3888002
1173,Zhengzhoudong Railway Station,Hangzhoudong Railway Station,zhengzhou,hangzhou,379,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,POINT Z (13381522.455762453 3541321.759809539 0),hangzhou,937.2701241747018,2554862,3888002
1174,Zhengzhoudong Railway Station,Hangzhoudong Railway Station,zhengzhou,hangzhou,379,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,POINT Z (13378205.238463944 3535214.189949766 0),hangzhou,938.5458787646965,2554862,3888002
1175,Zhengzhoudong Railway Station,Hangzhoudong Railway Station,zhengzhou,hangzhou,379,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,POINT Z (13390644.445162907 3525998.476551482 0),hangzhou,974.1211181425654,2554862,3888002
1176,Zhengzhoudong Railway Station,Hangzhoudong Railway Station,zhengzhou,hangzhou,379,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,POINT Z (13381522.455762453 3541321.759809539 0),hangzhou,957.491172269417,2554862,3888002
1177,Zhengzhoudong Railway Station,Hangzhoudong Railway Station,zhengzhou,hangzhou,379,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,POINT Z (13378205.238463944 3535214.189949766 0),hangzhou,958.6471938735532,2554862,3888002
1178,Zhengzhoudong Railway Station,Xianningbei Railway Station,zhengzhou,xianning,1,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,POINT Z (12723841.682937715 3482928.7977435063 0),xianning,651.067097071879,2554862,132891
1179,Zhengzhoudong Railway Station,Xianningbei Railway Station,zhengzhou,xianning,1,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,POINT Z (12728215.242721744 3486702.6965575237 0),xianning,647.7201930968704,2554862,132891
1180,Zhengzhoudong Railway Station,Xianningbei Railway Station,zhengzhou,xianning,1,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,POINT Z (12723359.673104806 3490959.3062423686 0),xianning,643.0258974952109,2554862,132891
1181,Zhengzhoudong Railway Station,Xianningbei Railway Station,zhengzhou,xianning,1,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,POINT Z (12723841.682937715 3482928.7977435063 0),xianning,650.6522555572873,2554862,132891
1182,Zhengzhoudong Railway Station,Xianningbei Railway Station,zhengzhou,xianning,1,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,POINT Z (12728215.242721744 3486702.6965575237 0),xianning,647.4029654429024,2554862,132891
1183,Zhengzhoudong Railway Station,Xianningbei Railway Station,zhengzhou,xianning,1,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,POINT Z (12723359.673104806 3490959.3062423686 0),xianning,642.617852405205,2554862,132891
1184,Zhengzhoudong Railway Station,Xianningbei Railway Station,zhengzhou,xianning,1,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,POINT Z (12723841.682937715 3482928.7977435063 0),xianning,653.6668641122235,2554862,132891
1185,Zhengzhoudong Railway Station,Xianningbei Railway Station,zhengzhou,xianning,1,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,POINT Z (12728215.242721744 3486702.6965575237 0),xianning,650.6104140106718,2554862,132891
1186,Zhengzhoudong Railway Station,Xianningbei Railway Station,zhengzhou,xianning,1,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,POINT Z (12723359.673104806 3490959.3062423686 0),xianning,645.655372611309,2554862,132891
1187,Zhengzhoudong Railway Station,Xuzhoudong Railway Station,zhengzhou,xuzhou,51,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,POINT Z (13046827.58446825 4064579.1791325477 0),xuzhou,387.5189088126909,2554862,2532907
1188,Zhengzhoudong Railway Station,Xuzhoudong Railway Station,zhengzhou,xuzhou,51,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,POINT Z (13057708.465683108 4064976.037093318 0),xuzhou,398.1751744350945,2554862,2532907
1189,Zhengzhoudong Railway Station,Xuzhoudong Railway Station,zhengzhou,xuzhou,51,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,POINT Z (13046827.58446825 4064579.1791325477 0),xuzhou,400.29032004555165,2554862,2532907
1190,Zhengzhoudong Railway Station,Xuzhoudong Railway Station,zhengzhou,xuzhou,51,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,POINT Z (13057708.465683108 4064976.037093318 0),xuzhou,410.9679782066764,2554862,2532907
1191,Zhengzhoudong Railway Station,Xuzhoudong Railway Station,zhengzhou,xuzhou,51,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,POINT Z (13046827.58446825 4064579.1791325477 0),xuzhou,426.0091049153788,2554862,2532907
1192,Zhengzhoudong Railway Station,Xuzhoudong Railway Station,zhengzhou,xuzhou,51,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,POINT Z (13057708.465683108 4064976.037093318 0),xuzhou,436.7086862688104,2554862,2532907
1193,Zhengzhoudong Railway Station,Yichangdong Railway Station,zhengzhou,yichang,1,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,POINT Z (12397093.558099015 3588816.0597668192 0),yichang,605.1132537176654,2554862,219552
1194,Zhengzhoudong Railway Station,Yichangdong Railway Station,zhengzhou,yichang,1,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,POINT Z (12397093.558099015 3588816.0597668192 0),yichang,597.773929457086,2554862,219552
1195,Zhengzhoudong Railway Station,Yichangdong Railway Station,zhengzhou,yichang,1,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,POINT Z (12397093.558099015 3588816.0597668192 0),yichang,586.7623189789897,2554862,219552
1196,Zhengzhoudong Railway Station,Hefeinan Railway Station,zhengzhou,hefei,89,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,POINT Z (13047815.489511937 3741745.8354292926 0),hefei,546.1256376431527,2554862,138463
1197,Zhengzhoudong Railway Station,Hefeinan Railway Station,zhengzhou,hefei,89,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,POINT Z (13056105.745874763 3737160.9749078625 0),hefei,555.2125814893369,2554862,138463
1198,Zhengzhoudong Railway Station,Hefeinan Railway Station,zhengzhou,hefei,89,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,POINT Z (13059093.506238472 3748582.5311380136 0),hefei,549.3018673915886,2554862,138463
1199,Zhengzhoudong Railway Station,Hefeinan Railway Station,zhengzhou,hefei,89,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,POINT Z (13047815.489511937 3741745.8354292926 0),hefei,554.2633924674965,2554862,138463
1200,Zhengzhoudong Railway Station,Hefeinan Railway Station,zhengzhou,hefei,89,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,POINT Z (13056105.745874763 3737160.9749078625 0),hefei,563.3998027565494,2554862,138463
1201,Zhengzhoudong Railway Station,Hefeinan Railway Station,zhengzhou,hefei,89,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,POINT Z (13059093.506238472 3748582.5311380136 0),hefei,557.6828278351085,2554862,138463
1202,Zhengzhoudong Railway Station,Hefeinan Railway Station,zhengzhou,hefei,89,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,POINT Z (13047815.489511937 3741745.8354292926 0),hefei,572.9374046201984,2554862,138463
1203,Zhengzhoudong Railway Station,Hefeinan Railway Station,zhengzhou,hefei,89,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,POINT Z (13056105.745874763 3737160.9749078625 0),hefei,582.1493918512706,2554862,138463
1204,Zhengzhoudong Railway Station,Hefeinan Railway Station,zhengzhou,hefei,89,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,POINT Z (13059093.506238472 3748582.5311380136 0),hefei,576.7613642633793,2554862,138463
1205,Zhengzhoudong Railway Station,Shenyangbei Railway Station,zhengzhou,shenyang,109,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,POINT Z (13736830.159574749 5111054.63839367 0),shenyang,1452.046385240064,2554862,1856331
1206,Zhengzhoudong Railway Station,Shenyangbei Railway Station,zhengzhou,shenyang,109,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,POINT Z (13740069.758467756 5133636.519699833 0),shenyang,1469.7450929709912,2554862,1856331
1207,Zhengzhoudong Railway Station,Shenyangbei Railway Station,zhengzhou,shenyang,109,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,POINT Z (13735475.647499198 5129912.210218164 0),shenyang,1463.845231200438,2554862,1856331
1208,Zhengzhoudong Railway Station,Shenyangbei Railway Station,zhengzhou,shenyang,109,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,POINT Z (13736830.159574749 5111054.63839367 0),shenyang,1463.0311065656172,2554862,1856331
1209,Zhengzhoudong Railway Station,Shenyangbei Railway Station,zhengzhou,shenyang,109,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,POINT Z (13740069.758467756 5133636.519699833 0),shenyang,1480.654267439088,2554862,1856331
1210,Zhengzhoudong Railway Station,Shenyangbei Railway Station,zhengzhou,shenyang,109,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,POINT Z (13735475.647499198 5129912.210218164 0),shenyang,1474.7523360160703,2554862,1856331
1211,Zhengzhoudong Railway Station,Shenyangbei Railway Station,zhengzhou,shenyang,109,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,POINT Z (13736830.159574749 5111054.63839367 0),shenyang,1482.753256849356,2554862,1856331
1212,Zhengzhoudong Railway Station,Shenyangbei Railway Station,zhengzhou,shenyang,109,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,POINT Z (13740069.758467756 5133636.519699833 0),shenyang,1500.207030975214,2554862,1856331
1213,Zhengzhoudong Railway Station,Shenyangbei Railway Station,zhengzhou,shenyang,109,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,POINT Z (13735475.647499198 5129912.210218164 0),shenyang,1494.301091996026,2554862,1856331
1214,Zhengzhoudong Railway Station,Shijiazhuang Railway Station,zhengzhou,shijiazhuang,1200,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,POINT Z (12743638.45631382 4580781.525056799 0),shijiazhuang,456.2508300210878,2554862,1124251
1215,Zhengzhoudong Railway Station,Shijiazhuang Railway Station,zhengzhou,shijiazhuang,1200,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,POINT Z (12741543.877569288 4588703.974693158 0),shijiazhuang,463.70714617536,2554862,1124251
1216,Zhengzhoudong Railway Station,Shijiazhuang Railway Station,zhengzhou,shijiazhuang,1200,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,POINT Z (12730413.080312736 4589844.595991859 0),shijiazhuang,463.1319139736994,2554862,1124251
1217,Zhengzhoudong Railway Station,Shijiazhuang Railway Station,zhengzhou,shijiazhuang,1200,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,POINT Z (12743638.45631382 4580781.525056799 0),shijiazhuang,460.43696867818426,2554862,1124251
1218,Zhengzhoudong Railway Station,Shijiazhuang Railway Station,zhengzhou,shijiazhuang,1200,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,POINT Z (12741543.877569288 4588703.974693158 0),shijiazhuang,467.79695205211976,2554862,1124251
1219,Zhengzhoudong Railway Station,Shijiazhuang Railway Station,zhengzhou,shijiazhuang,1200,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,POINT Z (12730413.080312736 4589844.595991859 0),shijiazhuang,466.91523704270713,2554862,1124251
1220,Zhengzhoudong Railway Station,Shijiazhuang Railway Station,zhengzhou,shijiazhuang,1200,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,POINT Z (12743638.45631382 4580781.525056799 0),shijiazhuang,466.7229209316972,2554862,1124251
1221,Zhengzhoudong Railway Station,Shijiazhuang Railway Station,zhengzhou,shijiazhuang,1200,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,POINT Z (12741543.877569288 4588703.974693158 0),shijiazhuang,473.87650468528426,2554862,1124251
1222,Zhengzhoudong Railway Station,Shijiazhuang Railway Station,zhengzhou,shijiazhuang,1200,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,POINT Z (12730413.080312736 4589844.595991859 0),shijiazhuang,472.3923917983206,2554862,1124251
1223,Zhengzhoudong Railway Station,Ningbo Railway Station,zhengzhou,ningbo,247,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,POINT Z (13528989.0397579 3486197.063300542 0),ningbo,1078.1974865404588,2554862,3586581
1224,Zhengzhoudong Railway Station,Ningbo Railway Station,zhengzhou,ningbo,247,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,POINT Z (13534337.914907798 3484311.096416954 0),ningbo,1083.6129686095203,2554862,3586581
1225,Zhengzhoudong Railway Station,Ningbo Railway Station,zhengzhou,ningbo,247,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,POINT Z (13528989.0397579 3486197.063300542 0),ningbo,1087.805355201014,2554862,3586581
1226,Zhengzhoudong Railway Station,Ningbo Railway Station,zhengzhou,ningbo,247,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,POINT Z (13534337.914907798 3484311.096416954 0),ningbo,1093.235053378271,2554862,3586581
1227,Zhengzhoudong Railway Station,Ningbo Railway Station,zhengzhou,ningbo,247,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,POINT Z (13528989.0397579 3486197.063300542 0),ningbo,1108.7335889362207,2554862,3586581
1228,Zhengzhoudong Railway Station,Ningbo Railway Station,zhengzhou,ningbo,247,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,POINT Z (13534337.914907798 3484311.096416954 0),ningbo,1114.185951503439,2554862,3586581
1229,Zhengzhoudong Railway Station,Handandong Railway Station,zhengzhou,handan,251,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,POINT Z (12751879.424970226 4386263.021461886 0),handan,269.28706337736605,2554862,2332147
1230,Zhengzhoudong Railway Station,Handandong Railway Station,zhengzhou,handan,251,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,POINT Z (12751879.424970226 4386263.021461886 0),handan,275.479025129299,2554862,2332147
1231,Zhengzhoudong Railway Station,Handandong Railway Station,zhengzhou,handan,251,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,POINT Z (12751879.424970226 4386263.021461886 0),handan,286.3462900680566,2554862,2332147
1232,Zhengzhoudong Railway Station,Chengdudong Railway Station,zhengzhou,chengdu,442,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,POINT Z (11585118.164053565 3593852.2752398853 0),chengdu,1206.341896424283,2554862,851454
1233,Zhengzhoudong Railway Station,Chengdudong Railway Station,zhengzhou,chengdu,442,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,POINT Z (11574753.182332112 3592032.4728066684 0),chengdu,1216.4356965939965,2554862,851454
1234,Zhengzhoudong Railway Station,Chengdudong Railway Station,zhengzhou,chengdu,442,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,POINT Z (11592731.413233338 3584922.353970721 0),chengdu,1203.5587030528702,2554862,851454
1235,Zhengzhoudong Railway Station,Chengdudong Railway Station,zhengzhou,chengdu,442,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,POINT Z (11584309.365614036 3582110.8007241627 0),chengdu,1212.3399204252614,2554862,851454
1236,Zhengzhoudong Railway Station,Chengdudong Railway Station,zhengzhou,chengdu,442,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,POINT Z (11585118.164053565 3593852.2752398853 0),chengdu,1193.704272494263,2554862,851454
